File,Label,Angle,Clase
sample_ce7016465a0f.png,Cedula,0,0
sample_25fb635d2605.png,Cedula,0,0
sample_385bdc382975.png,Cedula,0,0
sample_21f007a195af.png,Cedula,0,0
sample_154bffba7a24.png,Cedula,0,0
sample_436db975f6fb.png,Cedula,0,0
sample_3e08e7b595c2.png,Cedula,0,0
sample_c7c801148b93.png,Cedula,0,0
sample_ef9a6e1e127f.png,Cedula,0,0
sample_ba9abd6f17cb.png,Cedula,0,0
sample_92cd82a37505.png,Cedula,0,0
sample_1315eaa2aeca.png,Cedula,0,0
sample_813ead73f99c.png,Cedula,0,0
sample_1e3141aea47c.png,Cedula,0,0
sample_5fac62d0dbed.png,Cedula,0,0
sample_feada1c6c310.png,Cedula,0,0
sample_3d1aaa07e624.png,Cedula,0,0
sample_48852af2e24c.png,Cedula,0,0
sample_596215ba0240.png,Cedula,0,0
sample_785247606e67.png,Cedula,0,0
sample_e3914b6b2a8c.png,Cedula,0,0
sample_155d6c7540c2.png,Cedula,0,0
sample_d812d75889a3.png,Cedula,0,0
sample_b6e0be71ec0a.png,Cedula,0,0
sample_5e13241b1d02.png,Cedula,0,0
sample_ac8ceec373aa.png,Cedula,0,0
sample_97b75ce6fcc5.png,Cedula,0,0
sample_836116c099d8.png,Cedula,0,0
sample_3a4e827c6cf8.png,Cedula,0,0
sample_8c7d62098280.png,Cedula,0,0
sample_9104cef54e13.png,Cedula,0,0
sample_470c84cdcc80.png,Cedula,0,0
sample_4d9cfd08ca8f.png,Cedula,0,0
sample_66432b7783bc.png,Cedula,0,0
sample_2b61118bedcc.png,Cedula,0,0
sample_f26dde7349be.png,Cedula,0,0
sample_3c7cd0a034c8.png,Cedula,0,0
sample_f7062a4884ae.png,Cedula,0,0
sample_5dc7fc7de9d7.png,Cedula,0,0
sample_4fb80e103b0a.png,Cedula,0,0
sample_95a062087000.png,Cedula,0,0
sample_dab7eff8cf51.png,Cedula,0,0
sample_049b26284504.png,Cedula,0,0
sample_326cf01c575b.png,Cedula,0,0
sample_dea15fb72dc6.png,Cedula,0,0
sample_77d6d7dfa368.png,Cedula,0,0
sample_193c624c9077.png,Cedula,0,0
sample_64a41d54b81f.png,Cedula,0,0
sample_8f61bae72dd6.png,Cedula,0,0
sample_1fe16e4d065d.png,Cedula,0,0
sample_fbfdb010219c.png,Cedula,0,0
sample_9957fb3303d3.png,Cedula,0,0
sample_79d776428489.png,Cedula,0,0
sample_c2bb9e509275.png,Cedula,0,0
sample_dd93fb1ddf4e.png,Cedula,0,0
sample_85d5b75ac450.png,Cedula,0,0
sample_5fb1dfc5cc2d.png,Cedula,0,0
sample_326104241bc0.png,Cedula,0,0
sample_7e0d54a80b37.png,Cedula,0,0
sample_6caacad1216b.png,Cedula,0,0
sample_72a54b672cb4.png,Cedula,0,0
sample_9894c46d80ef.png,Cedula,0,0
sample_d3402fe2a7d5.png,Cedula,0,0
sample_14d7f220a435.png,Cedula,0,0
sample_f0169b37f734.png,Cedula,0,0
sample_1aedc7426e9c.png,Cedula,0,0
sample_01c0a02994cc.png,Cedula,0,0
sample_815bad4bc0dc.png,Cedula,0,0
sample_278cb2a91acb.png,Cedula,0,0
sample_c22cb98c1a81.png,Cedula,0,0
sample_75959bfc42e1.png,Cedula,0,0
sample_e99324c2bcce.png,Cedula,0,0
sample_8ec9b00e29b4.png,Cedula,0,0
sample_1e743c1b4837.png,Cedula,0,0
sample_e69592e9160c.png,Cedula,0,0
sample_da55f0340b1d.png,Cedula,0,0
sample_97f107dcf812.png,Cedula,0,0
sample_d9ec22faa85a.png,Cedula,0,0
sample_738267af94f7.png,Cedula,0,0
sample_26b030923370.png,Cedula,0,0
sample_864d73d6db9c.png,Cedula,0,0
sample_edc39a08c0a3.png,Cedula,0,0
sample_ab12b8258ce0.png,Cedula,0,0
sample_749c518f49cb.png,Cedula,0,0
sample_65213911fb49.png,Cedula,0,0
sample_c6a8f3f10403.png,Cedula,0,0
sample_bdbff9c238b5.png,Cedula,0,0
sample_6a1e27152c81.png,Cedula,0,0
sample_64d77bcc1ca9.png,Cedula,0,0
sample_155df8c82944.png,Cedula,0,0
sample_999e0c041f4f.png,Cedula,0,0
sample_63e810908a1f.png,Cedula,0,0
sample_e2742d3229f0.png,Cedula,0,0
sample_ae33cdcf9a19.png,Cedula,0,0
sample_eeb57298dbd2.png,Cedula,0,0
sample_f4119f0bfa66.png,Cedula,0,0
sample_1c841862a729.png,Cedula,0,0
sample_b93eff56db2e.png,Cedula,0,0
sample_ab40f9f4a7f6.png,Cedula,0,0
sample_118bec5f1581.png,Cedula,0,0
sample_ca78c68544a9.png,Cedula,0,0
sample_25380a36b2dc.png,Cedula,0,0
sample_b49dc59aafde.png,Cedula,0,0
sample_ea1ac1cecf58.png,Cedula,0,0
sample_56d11f98f4e4.png,Cedula,0,0
sample_6cde390ea705.png,Cedula,0,0
sample_4a4ada1628d3.png,Cedula,0,0
sample_b6a855972042.png,Cedula,0,0
sample_22e95d88c542.png,Cedula,0,0
sample_1304581877bf.png,Cedula,0,0
sample_f26e58654917.png,Cedula,0,0
sample_69f8dc4f9947.png,Cedula,0,0
sample_21da572e2761.png,Cedula,0,0
sample_684b3f8abf7b.png,Cedula,0,0
sample_e576a97d6553.png,Cedula,0,0
sample_980abdbbe237.png,Cedula,0,0
sample_85bebd7f345f.png,Cedula,0,0
sample_ea83a2f111ff.png,Cedula,0,0
sample_d4d7f8213e03.png,Cedula,0,0
sample_3fc13fc1d168.png,Cedula,0,0
sample_4302bf47e0a1.png,Cedula,0,0
sample_92fde1b44da1.png,Cedula,0,0
sample_2d76ae92157a.png,Cedula,0,0
sample_350b44b26645.png,Cedula,0,0
sample_e15980551597.png,Cedula,0,0
sample_dd10cacca5a9.png,Cedula,0,0
sample_dcb895528e3b.png,Cedula,0,0
sample_729ba0512eff.png,Cedula,0,0
sample_4f075536a70b.png,Cedula,0,0
sample_97b7ffe10a85.png,Cedula,0,0
sample_3a7209afa9ba.png,Cedula,0,0
sample_9711b69497d9.png,Cedula,0,0
sample_8346a7e1b657.png,Cedula,0,0
sample_5f8ed10cbdc7.png,Cedula,0,0
sample_ab2a28c19251.png,Cedula,0,0
sample_b60eac6dad4d.png,Cedula,0,0
sample_d2b82aef9f6d.png,Cedula,0,0
sample_04a98bf5037e.png,Cedula,0,0
sample_de32ee008190.png,Cedula,0,0
sample_4feec2600cd4.png,Cedula,0,0
sample_52605cc62750.png,Cedula,0,0
sample_0b0a39392c71.png,Cedula,0,0
sample_c0cab0e4794a.png,Cedula,0,0
sample_e2c6902b6fcd.png,Cedula,0,0
sample_b29fe9b9ec23.png,Cedula,0,0
sample_3661df8d65c2.png,Cedula,0,0
sample_8a96fd3ebec2.png,Cedula,0,0
sample_49eee65d4306.png,Cedula,0,0
sample_acd2e93e180f.png,Cedula,0,0
sample_1040af966d69.png,Cedula,0,0
sample_5330b840326b.png,Cedula,0,0
sample_7d61427bda8d.png,Cedula,0,0
sample_db24961bd8ea.png,Cedula,0,0
sample_58293e1178cc.png,Cedula,0,0
sample_3c52c7cdadac.png,Cedula,0,0
sample_5ccfd25681ce.png,Cedula,0,0
sample_26d1892703d2.png,Cedula,0,0
sample_c4f74104099e.png,Cedula,0,0
sample_141454796a27.png,Cedula,0,0
sample_dd200d59e77f.png,Cedula,0,0
sample_99bc1c33acfb.png,Cedula,0,0
sample_06f5556eae75.png,Cedula,0,0
sample_9bdeaa481577.png,Cedula,0,0
sample_55e720a85919.png,Cedula,0,0
sample_5ea4cb511b66.png,Cedula,0,0
sample_146eb0c0a3a7.png,Cedula,0,0
sample_09a8ecc2e45e.png,Cedula,0,0
sample_bc367b78d2aa.png,Cedula,0,0
sample_525f6a1b1a13.png,Cedula,0,0
sample_71d1a04f1533.png,Cedula,0,0
sample_42957341485b.png,Cedula,0,0
sample_f1177c27adf2.png,Cedula,0,0
sample_b0ddb83413c8.png,Cedula,0,0
sample_ab4b69d119d4.png,Cedula,0,0
sample_0a82dc0df788.png,Cedula,0,0
sample_2d7d652df5e0.png,Cedula,0,0
sample_7f10e24b012b.png,Cedula,0,0
sample_4224fdfdfc69.png,Cedula,0,0
sample_63d713415fac.png,Cedula,0,0
sample_e48817d4b3e4.png,Cedula,0,0
sample_09c45757b989.png,Cedula,0,0
sample_493da479b3d6.png,Cedula,0,0
sample_c4760f130d63.png,Cedula,0,0
sample_752991ec8109.png,Cedula,0,0
sample_344a51e072aa.png,Cedula,0,0
sample_a7612fdbaa5e.png,Cedula,0,0
sample_70f4fed047be.png,Cedula,0,0
sample_c7c91b680e07.png,Cedula,0,0
sample_029565a200dc.png,Cedula,0,0
sample_7922b99559a4.png,Cedula,0,0
sample_c7d326d594bd.png,Cedula,0,0
sample_e127200d4b37.png,Cedula,0,0
sample_3e7a06ec1aac.png,Cedula,0,0
sample_77ddff399962.png,Cedula,0,0
sample_586198496f12.png,Cedula,0,0
sample_c369fe080ad9.png,Cedula,0,0
sample_76c6a8b366c8.png,Cedula,0,0
sample_6835b05039c3.png,Cedula,0,0
sample_975fb4eea41a.png,Cedula,0,0
sample_7d9fec42be0f.png,Cedula,0,0
sample_4178ff90664d.png,Cedula,0,0
sample_f2bc6e21991d.png,Cedula,0,0
sample_385ebae62c8e.png,Cedula,0,0
sample_e55f559ffdf8.png,Cedula,0,0
sample_8d5d2a1d47bc.png,Cedula,0,0
sample_9b626bc594d0.png,Cedula,0,0
sample_b602c3459f40.png,Cedula,0,0
sample_19c99ca3471d.png,Cedula,0,0
sample_0132145ca975.png,Cedula,0,0
sample_f33e34a66979.png,Cedula,0,0
sample_516cbe5ca22d.png,Cedula,0,0
sample_3b94b99f708f.png,Cedula,0,0
sample_77349dab6b46.png,Cedula,0,0
sample_875f48ad58d7.png,Cedula,0,0
sample_797609f2e9fc.png,Cedula,0,0
sample_c445b2d2af1d.png,Cedula,0,0
sample_5f22a016f648.png,Cedula,0,0
sample_be12d9ad5f27.png,Cedula,0,0
sample_f5a62edba90b.png,Cedula,0,0
sample_0b30098bce7f.png,Cedula,0,0
sample_5ededfdcfea6.png,Cedula,0,0
sample_a84031b47c15.png,Cedula,0,0
sample_a538f2e88e3b.png,Cedula,0,0
sample_e6e2d6a5a282.png,Cedula,0,0
sample_b94449898651.png,Cedula,0,0
sample_76762b7307c6.png,Cedula,0,0
sample_f5d3b7530e03.png,Cedula,0,0
sample_868e39ca6835.png,Cedula,0,0
sample_507071dff272.png,Cedula,0,0
sample_c052f191bd9e.png,Cedula,0,0
sample_00cda846f18a.png,Cedula,0,0
sample_ebbbef7ce20e.png,Cedula,0,0
sample_7397902c9d1b.png,Cedula,0,0
sample_94979a1d524c.png,Cedula,0,0
sample_891040f90315.png,Cedula,0,0
sample_341dea2fed4e.png,Cedula,0,0
sample_c78f490defe2.png,Cedula,0,0
sample_78d2a8cb72ed.png,Cedula,0,0
sample_6c31388aa9ad.png,Cedula,0,0
sample_c721b232a4c1.png,Cedula,0,0
sample_525569234020.png,Cedula,0,0
sample_a6d27f7e3f40.png,Cedula,0,0
sample_5b2eebf60d3e.png,Cedula,0,0
sample_8b525bb3927e.png,Cedula,0,0
sample_f365be9298cc.png,Cedula,0,0
sample_7f995333529f.png,Cedula,0,0
sample_df02dacc28ad.png,Cedula,0,0
sample_00d583272f80.png,Cedula,0,0
sample_dd99d194652d.png,Cedula,0,0
sample_a9901cd36c4a.png,Cedula,0,0
sample_6c0da8663824.png,Cedula,0,0
sample_bff6e1b0ef3e.png,Cedula,0,0
sample_931393b69227.png,Cedula,0,0
sample_08950d77c637.png,Cedula,0,0
sample_336d9abfecb7.png,Cedula,0,0
sample_0d62c9ae4b16.png,Cedula,0,0
sample_1d6cebd09a5f.png,Cedula,0,0
sample_42a67c79dea8.png,Cedula,0,0
sample_c48d7d142927.png,Cedula,0,0
sample_1b746b68f640.png,Cedula,0,0
sample_8f5a1008a039.png,Cedula,0,0
sample_9b523be1cc97.png,Cedula,0,0
sample_c1307a41fa0d.png,Cedula,0,0
sample_b69bf64e0012.png,Cedula,0,0
sample_fc57586cf70c.png,Cedula,0,0
sample_85191c48d916.png,Cedula,0,0
sample_66a0171d778f.png,Cedula,0,0
sample_2e5995277886.png,Cedula,0,0
sample_1c1bc49f3ccd.png,Cedula,0,0
sample_de5865974942.png,Cedula,0,0
sample_5e2cad39bb64.png,Cedula,0,0
sample_f43acc38147a.png,Cedula,0,0
sample_82b6204494c1.png,Cedula,0,0
sample_18b9089c754d.png,Cedula,0,0
sample_25a5402c1414.png,Cedula,0,0
sample_df8ed6a401d4.png,Cedula,0,0
sample_4c6cdd4bcccd.png,Cedula,0,0
sample_c956d16cbb25.png,Cedula,0,0
sample_34fab4b1e8fe.png,Cedula,0,0
sample_ca9a2f3712ee.png,Cedula,0,0
sample_0a8b258109f3.png,Cedula,0,0
sample_eb2ab2a7c063.png,Cedula,0,0
sample_a7235c9fe64a.png,Cedula,0,0
sample_804dfc6b73b3.png,Cedula,0,0
sample_b78a5ec057c3.png,Cedula,0,0
sample_99d63f93dfbc.png,Cedula,0,0
sample_7644327a0a7f.png,Cedula,0,0
sample_2e1bd1de7c79.png,Cedula,0,0
sample_f3e139690bfa.png,Cedula,0,0
sample_20b4e5e2c9a5.png,Cedula,0,0
sample_c28d6eb3dd46.png,Cedula,0,0
sample_b7f02eb5dcaa.png,Cedula,0,0
sample_c591d1f5fd7c.png,Cedula,0,0
sample_8fc16f37c599.png,Cedula,0,0
sample_9fa9cd8c5a13.png,Cedula,0,0
sample_936dbc5a7c7a.png,Cedula,0,0
sample_8a1605e720c2.png,Cedula,0,0
sample_8388317916dd.png,Cedula,0,0
sample_865e25715f0f.png,Cedula,0,0
sample_26b447d5fb31.png,Cedula,0,0
sample_877110a90447.png,Cedula,0,0
sample_1c6dae4307d4.png,Cedula,0,0
sample_2f4d5a367dac.png,Cedula,0,0
sample_537c8a0b488e.png,Cedula,0,0
sample_ed72489b76fd.png,Cedula,0,0
sample_690eb0c02edd.png,Cedula,0,0
sample_9b332879aeec.png,Cedula,0,0
sample_411199a26109.png,Cedula,0,0
sample_5b78d93f331a.png,Cedula,0,0
sample_9846db764647.png,Cedula,0,0
sample_ef379041fc32.png,Cedula,0,0
sample_ae911549e25b.png,Cedula,0,0
sample_fad80dbb5ae1.png,Cedula,0,0
sample_e16cee0f988e.png,Cedula,0,0
sample_ba786a9982f2.png,Cedula,0,0
sample_51a9d875e3fd.png,Cedula,0,0
sample_0748bc91ef13.png,Cedula,0,0
sample_03474300a51f.png,Cedula,0,0
sample_dfa7472ccab2.png,Cedula,0,0
sample_79dc748f8f9c.png,Cedula,0,0
sample_21f9b43026d8.png,Cedula,0,0
sample_cb36ef0c8da6.png,Cedula,0,0
sample_62c7e2bdeeb5.png,Cedula,0,0
sample_f7f78300804d.png,Cedula,0,0
sample_d88433297c50.png,Cedula,0,0
sample_cc4773044d40.png,Cedula,0,0
sample_7fdf30483348.png,Cedula,0,0
sample_1e7e9a70349d.png,Cedula,0,0
sample_0bd886b15035.png,Cedula,0,0
sample_cb6963f44c9b.png,Cedula,0,0
sample_fa4cfdeef7b7.png,Cedula,0,0
sample_2218d9387427.png,Cedula,0,0
sample_07bcdf667615.png,Cedula,0,0
sample_ea2e4e3f5c81.png,Cedula,0,0
sample_3e2faaa2311d.png,Cedula,0,0
sample_de9d5b792705.png,Cedula,0,0
sample_b411ac1b602a.png,Cedula,0,0
sample_430f1a4fdcc7.png,Cedula,0,0
sample_498bf8ed9475.png,Cedula,0,0
sample_211adb6e7cb0.png,Cedula,0,0
sample_b9e2acb0acac.png,Cedula,0,0
sample_0579c2192968.png,Cedula,0,0
sample_68dcb7f9f07e.png,Cedula,0,0
sample_64a8b4c17527.png,Cedula,0,0
sample_c61e6cc70e40.png,Cedula,0,0
sample_1871290abfaf.png,Cedula,0,0
sample_8305bc53a893.png,Cedula,0,0
sample_77998e88ac94.png,Cedula,0,0
sample_30c03d844401.png,Cedula,0,0
sample_f04e8d78f31c.png,Cedula,0,0
sample_df1d478c66a8.png,Cedula,0,0
sample_9572bb7c13b4.png,Cedula,0,0
sample_c2785c7c4fd3.png,Cedula,0,0
sample_4324d20b788d.png,Cedula,0,0
sample_0d063fc4e143.png,Cedula,0,0
sample_2a57182996aa.png,Cedula,0,0
sample_f992d31614f3.png,Cedula,0,0
sample_fd32b3ef8f65.png,Cedula,0,0
sample_97e363d55b78.png,Cedula,0,0
sample_83748ba03ca3.png,Cedula,0,0
sample_5443a1a9a326.png,Cedula,0,0
sample_5abd9e3b950d.png,Cedula,0,0
sample_0abfe59e8cb1.png,Cedula,0,0
sample_72c336e0d6e3.png,Cedula,0,0
sample_a4e76095b973.png,Cedula,0,0
sample_0b8c090acf17.png,Cedula,0,0
sample_5f5ebeaf3422.png,Cedula,0,0
sample_8d71b91c8156.png,Cedula,0,0
sample_e79648d11f7c.png,Cedula,0,0
sample_13d2980b7ef9.png,Cedula,0,0
sample_3b59522a14ab.png,Cedula,0,0
sample_49777d20a0a4.png,Cedula,0,0
sample_db81ade7e64a.png,Cedula,0,0
sample_38540329da2f.png,Cedula,0,0
sample_ed86ac25637d.png,Cedula,0,0
sample_d9a75238bd33.png,Cedula,0,0
sample_7eca06050efd.png,Cedula,0,0
sample_170d878ef08b.png,Cedula,0,0
sample_d1a6721f5ef3.png,Cedula,0,0
sample_5934086d9f15.png,Cedula,0,0
sample_5d8bb43f205f.png,Cedula,0,0
sample_13ae27671d60.png,Cedula,0,0
sample_c4bf25f4cc56.png,Cedula,0,0
sample_5bd726da5eeb.png,Cedula,0,0
sample_e812a04a413e.png,Cedula,0,0
sample_87675f2fb01d.png,Cedula,0,0
sample_46f6fa599a6c.png,Cedula,0,0
sample_a30008aa1807.png,Cedula,0,0
sample_2950727746e7.png,Cedula,0,0
sample_72447857e252.png,Cedula,0,0
sample_af90babc6e24.png,Cedula,0,0
sample_da110c8ee075.png,Cedula,0,0
sample_afbd99f00b6e.png,Cedula,0,0
sample_4fc92214330f.png,Cedula,0,0
sample_dc53024851bf.png,Cedula,0,0
sample_6729c4aa5302.png,Cedula,0,0
sample_48f7c5a13f11.png,Cedula,0,0
sample_83afbcfaf4f1.png,Cedula,0,0
sample_f38a2cd9cef3.png,Cedula,0,0
sample_3818d280878a.png,Cedula,0,0
sample_fce5837dbb43.png,Cedula,0,0
sample_14b9955698fd.png,Cedula,0,0
sample_f1c7d2cbc4f8.png,Cedula,0,0
sample_5fd0cbc1de05.png,Cedula,0,0
sample_1dda5f6f1bd8.png,Cedula,0,0
sample_8ee46c5e8f0c.png,Cedula,0,0
sample_6a43d75cb3bc.png,Cedula,0,0
sample_2dc46490f97b.png,Cedula,0,0
sample_6a9d1d36869f.png,Cedula,0,0
sample_8c77f082e35d.png,Cedula,0,0
sample_2095c91a5e2f.png,Cedula,0,0
sample_9abffed76f4a.png,Cedula,0,0
sample_09f19a7921da.png,Cedula,0,0
sample_755d5162e46c.png,Cedula,0,0
sample_03e08a96c703.png,Cedula,0,0
sample_7470c0cbbb8d.png,Cedula,0,0
sample_c654f452f13c.png,Cedula,0,0
sample_3f5d1e16587d.png,Cedula,0,0
sample_e7723e4bc09b.png,Cedula,0,0
sample_494569cf1d16.png,Cedula,0,0
sample_427046519a52.png,Cedula,0,0
sample_fb39e1d1b81a.png,Cedula,0,0
sample_36fe9bc7b3b9.png,Cedula,0,0
sample_2a0662a7300b.png,Cedula,0,0
sample_1ceb010ed29c.png,Cedula,0,0
sample_04de7a8a5827.png,Cedula,0,0
sample_185c4100a82b.png,Cedula,0,0
sample_b63b0b4ceac2.png,Cedula,0,0
sample_6e92aaa8c333.png,Cedula,0,0
sample_32af9d369ded.png,Cedula,0,0
sample_118959626cc5.png,Cedula,0,0
sample_1453898507c8.png,Cedula,0,0
sample_592bf1c995eb.png,Cedula,0,0
sample_85240221955a.png,Cedula,0,0
sample_e37642d7c431.png,Cedula,0,0
sample_ccc7b84ffd8a.png,Cedula,0,0
sample_848363abe6c7.png,Cedula,0,0
sample_7995e64524c5.png,Cedula,0,0
sample_6d9c3a20fed1.png,Cedula,0,0
sample_641532316119.png,Cedula,0,0
sample_e10a2bacb1d4.png,Cedula,0,0
sample_fae2a0dad795.png,Cedula,0,0
sample_0acc1e7f65cc.png,Cedula,0,0
sample_234ef916dc4d.png,Cedula,0,0
sample_fbb9f8293c99.png,Cedula,0,0
sample_95d099ea4c1e.png,Cedula,0,0
sample_d28d640f0de2.png,Cedula,0,0
sample_3958fc50decb.png,Cedula,0,0
sample_c2c30fdc9cc5.png,Cedula,0,0
sample_998c50dea393.png,Cedula,0,0
sample_2dc6f12fa0e2.png,Cedula,0,0
sample_e82d1f0e6243.png,Cedula,0,0
sample_531a1519d97b.png,Cedula,0,0
sample_2a1d39ee47b5.png,Cedula,0,0
sample_79f262608255.png,Cedula,0,0
sample_2547eb97dae3.png,Cedula,0,0
sample_7fcedf6fba4d.png,Cedula,0,0
sample_d2690090cbe6.png,Cedula,0,0
sample_66901aad18f6.png,Cedula,0,0
sample_981e4b587d97.png,Cedula,0,0
sample_4f33d0447110.png,Cedula,0,0
sample_493ef6f967c4.png,Cedula,0,0
sample_b4145cf5e77c.png,Cedula,0,0
sample_d99c0f68ebb5.png,Cedula,0,0
sample_fbbac2878f68.png,Cedula,0,0
sample_40f25c9f0c51.png,Cedula,0,0
sample_cffd6a005e23.png,Cedula,0,0
sample_fe08cfbfdf59.png,Cedula,0,0
sample_7f2a05224469.png,Cedula,0,0
sample_78cfee83d28a.png,Cedula,0,0
sample_63164dab0cae.png,Cedula,0,0
sample_ce32d74d2acc.png,Cedula,0,0
sample_f6dd3adc6b64.png,Cedula,0,0
sample_1313236cc783.png,Cedula,0,0
sample_8e0dbe52f555.png,Cedula,0,0
sample_ddccfba4504b.png,Cedula,0,0
sample_a2d40c0843f6.png,Cedula,0,0
sample_a542eb7b04a0.png,Cedula,0,0
sample_ec108d01c678.png,Cedula,0,0
sample_af1fba497174.png,Cedula,0,0
sample_e6b5d094a8c1.png,Cedula,0,0
sample_7e71531499e9.png,Cedula,0,0
sample_ff49b27a93e8.png,Cedula,0,0
sample_3dcb3e41fa9d.png,Cedula,0,0
sample_ae4966d1bcd8.png,Cedula,0,0
sample_1c7085b0be51.png,Cedula,0,0
sample_3d543b462ed8.png,Cedula,0,0
sample_7718bdbe4085.png,Cedula,0,0
sample_1153c16fbd50.png,Cedula,0,0
sample_21bc9522a4d1.png,Cedula,0,0
sample_3fb4941737ac.png,Cedula,0,0
sample_8dc710e25cd5.png,Cedula,0,0
sample_824a6fe61c11.png,Cedula,0,0
sample_abf1756d9e78.png,Cedula,0,0
sample_7d66589fa7a0.png,Cedula,0,0
sample_5d607ae9b1a7.png,Cedula,0,0
sample_8fc8fe040b2c.png,Cedula,0,0
sample_28319f3a3400.png,Cedula,0,0
sample_a5cdff41876b.png,Cedula,0,0
sample_dea4e6c6e2b9.png,Cedula,0,0
sample_74dcc4e24b52.png,Cedula,0,0
sample_0c1399ef9301.png,Cedula,0,0
sample_4c21127ca898.png,Cedula,0,0
sample_9687128e8f90.png,Cedula,0,0
sample_25304693e2e3.png,Cedula,0,0
sample_48a468e20cd0.png,Cedula,0,0
sample_a998857a86ae.png,Cedula,0,0
sample_23b3a7656abd.png,Cedula,0,0
sample_f69b94cd030c.png,Cedula,0,0
sample_63321b09eda8.png,Cedula,0,0
sample_27aa46235d48.png,Cedula,0,0
sample_1490d6deef18.png,Cedula,0,0
sample_2143ea94fb11.png,Cedula,0,0
sample_b0293033c35a.png,Cedula,0,0
sample_9cc7f6a4da7c.png,Cedula,0,0
sample_82b0835df4af.png,Cedula,0,0
sample_1c0c065ddc5a.png,Cedula,0,0
sample_9caca26a1fab.png,Cedula,0,0
sample_cf0f7d289843.png,Cedula,0,0
sample_7b5c9ff40bb8.png,Cedula,0,0
sample_cb2eea697158.png,Cedula,0,0
sample_03fe3fcbf8cd.png,Cedula,0,0
sample_63124ebfc302.png,Cedula,0,0
sample_593a771f189f.png,Cedula,0,0
sample_f0334f2cc832.png,Cedula,0,0
sample_e2ceb293b75a.png,Cedula,0,0
sample_d139d2270c78.png,Cedula,0,0
sample_32f418006b85.png,Cedula,0,0
sample_04cd7812000f.png,Cedula,0,0
sample_19b2fa1e033a.png,Cedula,0,0
sample_4faed9a4b953.png,Cedula,0,0
sample_1cd090b7afa9.png,Cedula,0,0
sample_8bf8ed911492.png,Cedula,0,0
sample_aaa1868fe778.png,Cedula,0,0
sample_c1066596284f.png,Cedula,0,0
sample_6386e65bc54d.png,Cedula,0,0
sample_ef209708ec5a.png,Cedula,0,0
sample_0b4ac6182cbf.png,Cedula,0,0
sample_f61a8197427a.png,Cedula,0,0
sample_72ca626b4081.png,Cedula,0,0
sample_f3d0cbe612f0.png,Cedula,0,0
sample_abbf622995b2.png,Cedula,0,0
sample_20179d84dfb8.png,Cedula,0,0
sample_a1e9e7cecaab.png,Cedula,0,0
sample_d293fa9a7966.png,Cedula,0,0
sample_5e97d889f754.png,Cedula,0,0
sample_b225f127571f.png,Cedula,0,0
sample_bf834b0da347.png,Cedula,0,0
sample_7fc018c6482d.png,Cedula,0,0
sample_f77512d654eb.png,Cedula,0,0
sample_6213d12ad6f3.png,Cedula,0,0
sample_f0c83a430109.png,Cedula,0,0
sample_5a721d364883.png,Cedula,0,0
sample_9a2d28c3d2c3.png,Cedula,0,0
sample_712654b103a8.png,Cedula,0,0
sample_9921d3a33817.png,Cedula,0,0
sample_7ebc3be30687.png,Cedula,0,0
sample_e9fc60b48fd0.png,Cedula,0,0
sample_824ad5025754.png,Cedula,0,0
sample_df14aecc94cb.png,Cedula,0,0
sample_0477f8443f18.png,Cedula,0,0
sample_3b03ebd66b13.png,Cedula,0,0
sample_336151b0c87b.png,Cedula,0,0
sample_c81fb172efb8.png,Cedula,0,0
sample_ef5f74f00e2b.png,Cedula,0,0
sample_4ad917dd3cc7.png,Cedula,0,0
sample_04db846a95ff.png,Cedula,0,0
sample_ca19142aedfd.png,Cedula,0,0
sample_2c7669000850.png,Cedula,0,0
sample_cd27548b911a.png,Cedula,0,0
sample_89829bf36872.png,Cedula,0,0
sample_31da9810c65e.png,Cedula,0,0
sample_d47a2c01eedd.png,Cedula,0,0
sample_0d76da3b63f8.png,Cedula,0,0
sample_19a5391fdc93.png,Cedula,0,0
sample_6eebd4043f83.png,Cedula,0,0
sample_6a5570bd5ac1.png,Cedula,0,0
sample_8a754f7350ef.png,Cedula,0,0
sample_f680664e4cbd.png,Cedula,0,0
sample_cd244ff71129.png,Cedula,0,0
sample_1d6985e7938d.png,Cedula,0,0
sample_a20e376b5432.png,Cedula,0,0
sample_1a821bd41422.png,Cedula,0,0
sample_31712a06917b.png,Cedula,0,0
sample_4c8200905f5e.png,Cedula,0,0
sample_f92f2f65d262.png,Cedula,0,0
sample_1c898be40d0f.png,Cedula,0,0
sample_9a391e4f2290.png,Cedula,0,0
sample_86f4125c9c8b.png,Cedula,0,0
sample_6dbb0fa60300.png,Cedula,0,0
sample_ad9d0b5f8e63.png,Cedula,0,0
sample_a089fb60b13b.png,Cedula,0,0
sample_3290d1e7fc9d.png,Cedula,0,0
sample_54d3a134770c.png,Cedula,0,0
sample_2ff228378a84.png,Cedula,0,0
sample_b118bc9ed96f.png,Cedula,0,0
sample_f1c711f19d88.png,Cedula,0,0
sample_2ec8a3e1f705.png,Cedula,0,0
sample_05016da0467c.png,Cedula,0,0
sample_e265863842b3.png,Cedula,0,0
sample_43e78c876dff.png,Cedula,0,0
sample_609c89b117a4.png,Cedula,0,0
sample_e9e48000d1f5.png,Cedula,0,0
sample_668c305617de.png,Cedula,0,0
sample_54a58e2aa202.png,Cedula,0,0
sample_2a0c15859702.png,Cedula,0,0
sample_a56d0d3e7737.png,Cedula,0,0
